canonical_vgp_root	packet	source_row	job_id	job_name	partition	state	elapsed	elapsed_seconds	timelimit	allocated_cpus	requested_memory	max_rss	cpu_time_raw	total_cpu	exit_code	node_list	start	end	submit	failure_or_nonterminal
/moosefs/erikg/vgp	scale_vgp_real	112	1782022	vgp10-P04-consensus		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	113	1782024	vgp10-P04-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	114	1782025	vgp10-P01-preflight		COMPLETED	00:02:54	174	01:00:00	4	16G		696	00:00:00	0:0	octopus10	2026-07-19T07:47:18	2026-07-19T07:50:12	2026-07-19T07:47:16	false
/moosefs/erikg/vgp	scale_vgp_real	115	1782026	vgp10-P01-mapping		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	116	1782027	vgp10-P01-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	117	1782028	vgp10-P01-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	118	1782029	vgp10-P01-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	119	1782031	vgp10-P01-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	120	1782032	vgp10-P02-preflight		COMPLETED	00:03:18	198	01:00:00	4	16G		792	00:00:00	0:0	octopus10	2026-07-19T07:47:18	2026-07-19T07:50:36	2026-07-19T07:47:16	false
/moosefs/erikg/vgp	scale_vgp_real	121	1782033	vgp10-P02-mapping		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	122	1782034	vgp10-P02-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	123	1782035	vgp10-P02-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	124	1782036	vgp10-P02-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	125	1782038	vgp10-P02-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	126	1782023	vgp10-P04-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	127	1782030	vgp10-P01-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	128	1782037	vgp10-P02-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:16	true
/moosefs/erikg/vgp	scale_vgp_real	129	1782039	vgp10-P05-preflight		COMPLETED	00:02:54	174	01:00:00	4	16G		696	00:00:00	0:0	octopus10	2026-07-19T07:47:18	2026-07-19T07:50:12	2026-07-19T07:47:17	false
/moosefs/erikg/vgp	scale_vgp_real	130	1782040	vgp10-P05-mapping		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	131	1782041	vgp10-P05-impg		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	132	1782042	vgp10-P05-variants		CANCELLED by 1001	00:00:00	0	1-12:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	133	1782043	vgp10-P05-consensus		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	134	1782045	vgp10-P05-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	135	1782046	vgp10-P06-preflight		COMPLETED	00:03:01	181	01:00:00	4	16G		724	00:00:00	0:0	octopus10	2026-07-19T07:47:18	2026-07-19T07:50:19	2026-07-19T07:47:17	false
/moosefs/erikg/vgp	scale_vgp_real	136	1782047	vgp10-P06-mapping		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	137	1782048	vgp10-P06-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	138	1782049	vgp10-P06-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	139	1782050	vgp10-P06-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	140	1782052	vgp10-P06-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	141	1782053	vgp10-P09-preflight		COMPLETED	00:05:59	359	01:00:00	4	16G		1436	00:00:00	0:0	octopus10	2026-07-19T07:47:18	2026-07-19T07:53:17	2026-07-19T07:47:17	false
/moosefs/erikg/vgp	scale_vgp_real	142	1782054	vgp10-P09-mapping		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	320G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	143	1782055	vgp10-P09-impg		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	144	1782056	vgp10-P09-variants		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	145	1782057	vgp10-P09-consensus		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	146	1782059	vgp10-P09-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	147	1782044	vgp10-P05-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	148	1782051	vgp10-P06-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	149	1782058	vgp10-P09-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:17	true
/moosefs/erikg/vgp	scale_vgp_real	150	1782060	vgp10-P10-preflight		COMPLETED	00:05:35	335	01:00:00	4	16G		1340	00:00:00	0:0	octopus10	2026-07-19T07:47:20	2026-07-19T07:52:55	2026-07-19T07:47:18	false
/moosefs/erikg/vgp	scale_vgp_real	151	1782061	vgp10-P10-mapping		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	320G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:18	true
/moosefs/erikg/vgp	scale_vgp_real	152	1782062	vgp10-P10-impg		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:18	true
/moosefs/erikg/vgp	scale_vgp_real	153	1782063	vgp10-P10-variants		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:18	true
/moosefs/erikg/vgp	scale_vgp_real	154	1782064	vgp10-P10-consensus		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:18	true
/moosefs/erikg/vgp	scale_vgp_real	155	1782066	vgp10-P10-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:18	true
/moosefs/erikg/vgp	scale_vgp_real	156	1782065	vgp10-P10-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:49:05	2026-07-19T07:47:18	true
/moosefs/erikg/vgp	scale_vgp_real	157	1782067	vgp10-P03-preflight		COMPLETED	00:00:02	2	01:00:00	4	16G		8	00:00:00	0:0	octopus08	2026-07-19T07:49:20	2026-07-19T07:49:22	2026-07-19T07:49:20	false
/moosefs/erikg/vgp	scale_vgp_real	158	1782068	vgp10-P03-mapping		FAILED	00:37:28	2248	3-00:00:00	32	160G		71936	00:00:00	1:0	octopus11	2026-07-19T07:49:25	2026-07-19T08:26:53	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	159	1782069	vgp10-P03-impg		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	160	1782070	vgp10-P03-variants		CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	161	1782071	vgp10-P03-consensus		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	162	1782073	vgp10-P03-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	163	1782074	vgp10-P04-preflight		COMPLETED	00:00:02	2	01:00:00	4	16G		8	00:00:00	0:0	octopus08	2026-07-19T07:49:20	2026-07-19T07:49:22	2026-07-19T07:49:20	false
/moosefs/erikg/vgp	scale_vgp_real	164	1782075	vgp10-P04-mapping		COMPLETED	00:14:55	895	3-00:00:00	32	160G		28640	00:00:00	0:0	octopus09	2026-07-19T07:49:36	2026-07-19T08:04:31	2026-07-19T07:49:20	false
/moosefs/erikg/vgp	scale_vgp_real	165	1782076	vgp10-P04-impg		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	166	1782077	vgp10-P04-variants		CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	167	1782078	vgp10-P04-consensus		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	168	1782072	vgp10-P03-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:20	true
/moosefs/erikg/vgp	scale_vgp_real	169	1782080	vgp10-P04-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	170	1782081	vgp10-P08-preflight		COMPLETED	00:00:01	1	01:00:00	4	16G		4	00:00:00	0:0	octopus08	2026-07-19T07:49:22	2026-07-19T07:49:23	2026-07-19T07:49:21	false
/moosefs/erikg/vgp	scale_vgp_real	171	1782082	vgp10-P08-mapping		CANCELLED by 1001	1-07:07:34	112054	3-00:00:00	32	128G		3585728	00:00:00	0:0	octopus08	2026-07-19T07:52:54	2026-07-20T15:00:28	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	172	1782083	vgp10-P08-impg		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	128G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	173	1782084	vgp10-P08-variants		CANCELLED by 1001	00:00:00	0	1-00:00:00	0	128G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	174	1782085	vgp10-P08-consensus		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	128G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	175	1782087	vgp10-P08-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	176	1782088	vgp10-P08-annotation		CANCELLED by 1001	00:00:00	0	1-00:00:00	0	128G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	177	1782089	vgp10-P01-preflight		CANCELLED by 1001	00:02:53	173	01:00:00	4	16G		692	00:00:00	0:0	octopus08	2026-07-19T07:49:22	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	178	1782090	vgp10-P01-mapping		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	179	1782091	vgp10-P01-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	180	1782092	vgp10-P01-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	181	1782093	vgp10-P01-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	182	1782095	vgp10-P01-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	183	1782096	vgp10-P02-preflight		CANCELLED by 1001	00:02:53	173	01:00:00	4	16G		692	00:00:00	0:0	octopus08	2026-07-19T07:49:22	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	184	1782097	vgp10-P02-mapping		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	185	1782098	vgp10-P02-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	186	1782099	vgp10-P02-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	187	1782079	vgp10-P04-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	188	1782086	vgp10-P08-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	189	1782094	vgp10-P01-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:21	true
/moosefs/erikg/vgp	scale_vgp_real	190	1782100	vgp10-P02-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	191	1782102	vgp10-P02-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	192	1782103	vgp10-P05-preflight		CANCELLED by 1001	00:02:23	143	01:00:00	4	16G		572	00:00:00	0:0	octopus08	2026-07-19T07:49:52	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	193	1782104	vgp10-P05-mapping		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	194	1782105	vgp10-P05-impg		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	195	1782106	vgp10-P05-variants		CANCELLED by 1001	00:00:00	0	1-12:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	196	1782107	vgp10-P05-consensus		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	197	1782109	vgp10-P05-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	198	1782110	vgp10-P06-preflight		CANCELLED by 1001	00:02:23	143	01:00:00	4	16G		572	00:00:00	0:0	octopus08	2026-07-19T07:49:52	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	199	1782111	vgp10-P06-mapping		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	200	1782112	vgp10-P06-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	201	1782113	vgp10-P06-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	202	1782114	vgp10-P06-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	203	1782116	vgp10-P06-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	204	1782117	vgp10-P09-preflight		CANCELLED by 1001	00:02:23	143	01:00:00	4	16G		572	00:00:00	0:0	octopus08	2026-07-19T07:49:52	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	205	1782118	vgp10-P09-mapping		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	320G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	206	1782119	vgp10-P09-impg		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	207	1782120	vgp10-P09-variants		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	208	1782101	vgp10-P02-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	209	1782108	vgp10-P05-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	210	1782115	vgp10-P06-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:22	true
/moosefs/erikg/vgp	scale_vgp_real	211	1782121	vgp10-P09-consensus		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	212	1782123	vgp10-P09-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	213	1782124	vgp10-P10-preflight		CANCELLED by 1001	00:02:23	143	01:00:00	4	16G		572	00:00:00	0:0	octopus08	2026-07-19T07:49:52	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	214	1782125	vgp10-P10-mapping		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	320G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	215	1782126	vgp10-P10-impg		CANCELLED by 1001	00:00:00	0	5-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	216	1782127	vgp10-P10-variants		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	217	1782128	vgp10-P10-consensus		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	218	1782130	vgp10-P10-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	219	1782122	vgp10-P09-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	220	1782129	vgp10-P10-psmc		CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:52:15	2026-07-19T07:49:23	true
/moosefs/erikg/vgp	scale_vgp_real	221	1782132	vgp10-P01-preflight		COMPLETED	00:00:01	1	01:00:00	4	16G		4	00:00:00	0:0	octopus10	2026-07-19T07:52:52	2026-07-19T07:52:53	2026-07-19T07:52:33	false
/moosefs/erikg/vgp	scale_vgp_real	222	1782133	vgp10-P01-mapping		COMPLETED	07:32:29	27149	4-00:00:00	32	256G		868768	00:00:00	0:0	octopus10	2026-07-19T07:53:19	2026-07-19T15:25:48	2026-07-19T07:52:33	false
/moosefs/erikg/vgp	scale_vgp_real	223	1782134	vgp10-P01-impg		CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33	true
/moosefs/erikg/vgp	scale_vgp_real	224	1782135	vgp10-P01-variants		CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33	true
/moosefs/erikg/vgp	scale_vgp_real	225	1782136	vgp10-P01-consensus		CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33	true
/moosefs/erikg/vgp	scale_vgp_real	226	1782138	vgp10-P01-finalize		CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33	true
